1;4000
7325;4006
5665;3461
8843;1397
4161;5683
1586;416
6946;4163
5089;6103
6522;1158
9584;9745
3891;3053
4887;1025
4661;9082
8925;6681
2681;8021
8726;3379
43;1095
3153;1165
8832;4424
5836;7880
4407;9772
8863;4212
2186;8016
2568;3671
9925;5829
4501;1737
5297;2380
1069;3635
4201;9522
8690;776
8715;5877
7354;1765
4820;2538
8444;5041
9125;5664
371;6748
700;9155
116;9197
8823;8821
6167;2429
9944;7960
8429;3806
7514;3115
3754;8318
6441;7926
1449;5320
9894;2452
1775;5813
9932;5123
1847;8059
5006;4552
7571;8284
6771;8863
7303;7583
5838;880
2761;5704
1106;8559
5400;7365
143;1384
1915;6975
8705;5094
861;3191
5954;9069
3445;5624
8159;2988
5493;2183
7781;1949
4305;7021
6684;2147
3661;5888
1949;2418
2590;7793
248;486
8677;9309
2074;6576
4668;601
257;1222
7929;332
8133;8555
5901;9929
1510;1117
7120;6429
5121;7374
6606;7060
8673;8453
6453;8073
9764;6373
7312;4910
979;2057
4127;772
6268;7754
9951;5861
7387;5129
4988;132
4571;7281
4062;8284
6932;185
4690;6867
7091;6666
9613;9897
1482;3905
2210;1177
2430;3688
559;8630
639;3151
6086;8393
7026;2576
5711;4159
1002;5984
2202;312
8211;9709
6038;5772
4527;3923
3507;9140
4674;2155
9999;4741
3202;4277
4480;3451
2784;9102
998;1842
9767;3809
5732;8069
9767;8709
3578;3213
6712;7538
6560;2310
7197;5427
7440;197
8263;8959
5838;3469
796;5323
900;1336
2610;478
4065;4990
5005;9439
7884;7190
4064;5339
1951;1221
3305;7743
5054;1129
7417;4852
3367;3166
7777;8695
8181;1783
9186;7183
3033;2162
3852;1974
9351;5290
3002;6526
1772;874
8759;4402
9116;8025
8851;3922
4709;3548
4624;1611
190;2967
8399;3522
240;9906
9702;481
1789;5369
1134;591
139;9625
3730;9897
6216;5886
8540;30
3651;6797
5857;9862
1798;1850
6035;6711
919;6291
6149;1502
8769;9820
4905;1411
3601;6426
4129;3005
7206;5108
8950;8645
3027;4873
341;9034
8618;6417
3080;5165
8744;7204
9400;3649
5292;6268
3572;438
2810;9991
5528;9277
3988;380
2236;2879
7672;2879
4016;6782
3101;1665
9194;8124
8003;6539
4636;4148
4873;6997
1517;8153
9328;5927
5432;3844
6775;7429
7431;2518
8797;750
7901;1389
8640;5018
8339;5504
5969;7558
7028;157
4675;1913
3357;5478
3934;381
2140;9982
1921;9891
3618;5240
3656;9317
7086;9571
9296;978
6054;4649
6852;8987
683;5292
3795;2347
8890;9319
5295;1283
933;1352
2966;1130
3574;1680
6863;9298
8973;8932
5257;7333
365;3177
1206;1880
1242;4285
2335;5501
7319;8918
370;704
831;8363
9980;8302
4883;8538
2238;4282
1506;3005
6656;7696
833;9582
7128;5833
376;1211
1362;1851
2788;2196
421;4415
7670;1564
4854;8473
8007;6405
6539;1239
4624;9318
863;7710
2718;5779
2158;5578
2928;9209
6381;293
5696;3766
8985;7186
1736;7514
2636;9087
3306;1487
8955;4643
686;3402
861;4705
5759;8284
7209;1533
9939;2122
9436;8359
6793;8802
690;4875
686;5055
1531;7598
1504;2901
2723;2725
2111;4183
4831;3119
9563;7183
6419;345
3297;999
7460;7291
3546;9430
2263;6882
1025;2412
6693;7574
4585;9730
7730;6942
6971;8674
9565;485
92;4592
9284;3992
260;877
6979;4288
768;2831
9621;4996
3857;8050
5412;1058
6624;4518
5485;8203
5777;6408
2811;1289
4241;6780
3934;8494
8585;5775
7809;6718
6;2737
7385;7217
3160;733
3827;9514
6531;2375
313;5902
5213;6540
2188;8507
2002;6632
2928;5790
5515;2334
838;5617
4669;8492
9711;7584
7335;6688
7771;8151
7210;7379
3134;8326
7040;3038
765;5121
8201;5634
5433;4830
6357;5030
7531;8267
405;8363
3784;5577
7255;4328
2868;925
8120;458
6717;5480
2936;5906
1940;423
8303;7061
2149;447
900;8387
1262;2161
2705;6278
9854;1148
6578;9454
1506;6040
734;5417
3753;7894
8489;8862
8725;8404
5280;4548
1849;1056
8411;4123
3098;5159
6230;3677
4180;3929
2539;6359
6794;4233
8885;2312
1621;7457
2109;6402
5062;8046
7030;2716
914;8729
4456;3659
7147;9143
2858;642
3740;7673
7992;2778
6125;4663
8495;9827
225;8841
7083;5672
9278;7808
6337;9046
9702;7724
5281;8921
3087;6973
7939;3002
4090;3490
7920;9105
9462;5699
3671;855
1750;2566
7521;1095
2305;9117
7875;8672
2152;9990
8003;6860
6003;5049
6747;4583
4226;7922
6170;4798
9963;423
8672;7941
3723;3258
1446;2167
5777;6172
9234;6268
7465;8727
7347;5623
6132;6280
5632;6283
4817;4425
650;7430
7060;9135
7732;7790
9232;9160
6749;7354
7623;1859
5470;1726
5235;3553
2173;2810
3651;776
4847;6157
8688;9291
7730;2278
4620;3682
7225;6501
680;1452
8271;9532
5276;2082
9172;8780
7910;3319
7541;8734
6112;4053
2565;7181
4908;5594
9092;2913
9287;910
7184;9717
5934;4420
6740;883
9106;3325
525;8284
6929;5139
542;127
8645;5067
2056;1892
349;1189
6763;5701
6636;5034
1644;4363
8241;53
2817;7684
1203;734
4381;296
