1;4000
8460;1618
192;8130
783;4600
9590;9701
2270;2435
6649;320
2165;5614
8285;629
9469;162
3169;9015
4637;2014
4895;780
655;7518
1919;9522
1849;6075
6703;401
1452;5856
9366;6338
4399;3796
1726;9812
151;6607
6109;4918
1433;440
9538;6582
8670;2973
7993;6457
6683;3242
7314;7910
9686;1298
7019;5700
3034;1920
829;9517
5296;4025
2988;4348
2234;179
2633;4814
5047;8655
9387;5073
8840;3858
2133;655
3702;9623
9476;3702
5;3882
4805;8458
1571;2499
1054;9595
5208;4699
264;1973
2789;2442
892;6760
2525;1344
1420;5510
9362;1299
2291;748
551;815
9441;8883
1353;290
1765;8864
7559;5906
1764;7893
6055;7665
3296;3729
2018;2179
2856;1614
1491;3275
1170;2742
1053;1225
9976;281
2116;4443
4845;8472
5959;5887
8651;73
7045;74
1841;7520
6372;5604
5098;3568
3683;2406
7121;7896
7183;2541
5312;7176
2089;8307
9948;7450
4824;1670
3058;9318
7943;4558
1689;8379
1998;472
1479;5663
4450;4007
541;5379
2475;6404
5559;191
6050;2028
1658;7455
49;2825
5163;3387
9270;5194
3657;5938
8253;6518
879;1344
8582;6571
4981;3748
9941;2488
7387;2075
7610;4557
6087;3449
8337;4193
1590;7809
8539;4672
5943;4118
3648;9877
5228;4574
5087;6223
3812;9579
1844;8162
4193;2848
6875;8245
9795;3046
4715;8572
9291;5567
5558;1644
106;5698
2794;5144
5658;2285
5571;6945
5566;9241
5252;3800
575;767
4832;9573
4288;4981
3373;6632
1888;9811
3255;7066
2025;4468
6705;8776
1776;9588
9435;5147
6160;9225
3481;6032
3091;8275
8345;2057
1822;9617
9431;3894
7985;6296
5401;3074
1091;5400
1568;1157
1068;1936
4747;9627
8782;2979
6055;3765
1810;4629
2111;9915
773;6922
1764;7062
3417;4708
5082;456
3364;5767
3612;7112
7913;902
6165;471
4638;4657
2292;4246
9646;9373
6457;3513
1295;9851
9486;4513
1954;581
301;3274
6948;2644
174;7188
4206;2767
3772;2962
350;2729
6131;9000
8956;3338
2341;176
4531;3555
7224;8253
1430;1953
5569;1687
314;4712
9590;4502
6077;1584
9188;5041
202;8872
2333;1935
7400;6361
7417;6401
1095;3350
6793;7148
4808;7471
857;6536
6831;8796
5039;4456
3710;911
7838;9373
4008;77
6648;4416
7569;3382
9541;30
7085;6881
5391;3722
8158;5109
1773;1741
1221;4079
9926;7137
3731;886
8725;3587
3833;4394
5094;4623
7345;3120
6583;3442
8364;8399
2927;9344
51;3178
7331;3064
6210;9404
4955;4688
6190;9818
5597;4727
5307;3255
9941;985
513;5992
3908;1314
6347;5593
3606;5089
9355;7814
4186;4294
92;1601
9493;8472
592;1987
5854;6484
1772;5799
2524;2006
9595;459
3391;9013
1041;1899
9385;8096
930;3621
8689;4416
8465;5282
2335;3326
8006;5821
6079;249
2020;3125
5517;7282
5420;9487
350;157
9582;9717
5413;5713
1203;6647
643;1801
5870;7005
9503;8705
8713;9137
5543;3560
4842;2913
9763;7015
398;1289
7242;4425
1000;2467
78;2249
8134;1376
5119;3992
5583;9263
9193;9030
7405;619
1576;1973
6147;7331
3288;9827
5010;1035
5501;9144
472;5915
4781;5620
2551;5913
1200;4126
8302;2220
6473;8041
418;9222
3143;2940
6885;9669
2620;1180
9500;2714
9386;727
8788;1693
1040;3704
344;2046
9026;7553
2957;3609
2865;4457
1998;5670
1512;2725
2520;7617
9023;7210
5254;2820
8203;4513
5282;8453
5062;2718
7526;9351
8994;4710
5414;9751
8427;8752
9083;2742
9374;9926
7291;3630
4764;1272
2869;40
5765;4053
4970;8568
2377;2397
2634;5045
9502;8789
3282;3089
6439;3346
6601;3505
2282;1654
9010;5301
7036;3009
6397;7636
8470;3408
3128;833
7672;5308
3480;3739
2075;9279
7590;4206
3325;1024
7774;9202
8778;920
2632;1173
9647;2241
5760;7688
5843;8511
3069;2070
7430;79
7726;3791
5275;4913
4563;8719
8922;8877
6419;946
8074;6296
3342;9924
5097;2491
1826;8883
9930;6149
5342;3088
5494;872
9294;9429
1221;2089
3244;2003
4710;7586
737;1918
6652;7386
2403;3345
2155;1438
1138;2030
2405;1608
9110;6917
4174;7879
5091;320
1132;7311
7210;7169
131;8327
587;9247
7660;2183
1503;6056
6566;8112
9793;9982
741;8559
8945;9743
6013;6164
9038;2784
8720;4712
1104;4223
9594;2138
2732;7238
9454;4849
3851;7372
4981;9132
8452;1136
7343;7213
2770;7486
3834;2655
2912;9305
2823;2212
5251;832
5312;9014
1056;6147
2173;4984
2754;3266
4759;8795
2989;8207
7982;9322
9219;3437
9176;3576
5973;5540
3140;2358
4086;7642
3558;6565
1231;3170
3692;1934
923;8840
4728;310
7756;6435
8409;1064
5120;4893
1741;7141
7886;6499
5433;6414
6631;3556
4482;528
1841;4831
8850;190
6249;4257
4540;8002
968;7926
523;7381
6378;9215
4978;8804
1913;6072
5065;2741
9782;8921
8088;1936
6451;2439
8283;4443
2298;9537
2736;2768
4189;1288
1945;3809
7976;2238
5400;8875
7887;6587
241;3037
7624;7042
