1;4000
7471;2084
2917;1815
6901;4081
4177;691
4684;9595
7994;2670
9034;1032
9965;465
2057;4550
8682;9186
5083;6826
4166;8579
7054;5135
7111;5059
1265;9719
84;4872
698;8446
4521;4654
5043;5112
2808;5875
3141;4375
3058;5238
3004;8268
5272;3968
7850;1545
1505;5088
664;5655
9378;9304
1648;4080
7820;6902
2679;4966
6281;5185
332;501
3818;8427
4424;6341
2435;37
2091;8533
9856;4704
8434;9832
501;1659
3459;2116
9866;8860
1672;6653
6722;1914
5019;9409
9597;855
2105;4265
8866;2507
6595;3076
3411;6096
5562;7805
1337;5036
4146;6635
7480;8333
6358;2932
6557;967
3111;3176
9752;3753
7648;7611
4215;9699
5396;5218
9520;5684
9999;2869
2494;5385
9770;7010
1949;1828
9149;5084
7876;5677
7862;3053
5427;8428
6439;4818
2613;8049
513;9143
2072;8290
7877;9756
1485;1869
1683;4710
4257;2071
333;1783
1934;6884
9667;7759
2504;4754
5824;725
4180;1281
7826;6191
2599;1710
7372;9820
420;4987
9566;1788
2274;1275
2418;429
4706;6374
4796;5672
312;3248
2249;6048
7620;3027
7584;6502
3432;5229
8444;8149
2324;9755
7245;5215
8790;1205
9783;8891
1109;9485
7581;2595
2465;9305
5624;8239
4024;5224
1505;8458
6771;8133
4207;5539
3709;3749
769;3739
1747;3593
6866;8074
3012;4170
3032;9283
8685;629
1628;1648
4504;7066
985;7610
6033;6777
2174;738
3495;2317
765;6461
541;6960
637;8251
8641;6337
9384;5400
8989;1429
5220;7426
6756;1829
3397;9271
8353;1272
6097;912
924;5770
3540;4795
4762;8400
5591;4582
3512;3756
2561;9097
4101;9419
1088;6092
8191;1383
5969;1443
9592;5321
1682;757
7563;5840
7932;2002
4240;1382
2013;9751
5490;3353
7054;3884
8455;4201
9273;8199
5737;670
9241;7279
5739;5290
1878;3174
1029;1229
7401;6965
1755;3121
752;4163
9112;9189
201;6977
4664;8051
6728;1019
4933;6981
4592;8733
7049;7041
17;6955
536;4545
9354;1402
2301;7575
248;6603
6774;914
9363;5798
811;2700
8030;1696
3436;1311
2825;5600
3811;1602
1531;9398
6901;5427
6191;2177
5237;2620
4043;819
6908;5037
3992;1813
4435;8134
1008;9771
6553;1623
3300;6616
5092;3213
7486;4284
2107;7166
5073;2909
8226;2467
9542;5937
1764;3773
7074;3382
9587;1988
5519;4530
4916;298
5623;1796
4331;5821
5689;8147
6056;6631
5889;1539
4305;8858
1245;1144
9913;8805
2949;1804
5806;579
6117;5097
6922;601
8358;7696
8160;6554
7591;263
621;9799
9434;3049
5970;7119
4196;7569
1094;9754
994;7235
396;5134
1853;3699
1046;9448
1779;9773
7301;7253
1745;4290
3610;7696
274;9009
2629;5598
5901;2793
3511;9651
7162;3660
7866;9271
8953;5031
5655;6293
4136;8525
922;7603
7056;1994
7774;54
1300;8126
300;9573
7450;5917
6207;2240
7873;4598
2901;6280
4620;7165
6435;427
3439;8590
8310;5919
1558;1978
2460;6485
9453;4484
4917;3149
7080;3614
1634;8391
3246;3718
5731;7272
2691;1915
4041;1508
9243;2488
4233;6145
4968;8856
8034;7487
4625;2646
3114;5238
1932;98
6019;1446
9160;7049
1264;3736
4396;5096
7103;612
1439;3179
6853;2122
5763;793
5696;70
6222;1302
6850;8143
6241;6443
7672;3795
149;5965
5855;569
9968;9608
8192;1621
5520;2118
9565;2670
6006;5849
7790;5327
4373;9647
748;9818
6696;7175
5819;9485
7607;2615
8070;8128
9338;6770
2867;5247
6346;1989
622;3554
9684;48
6240;7731
5295;3154
3505;3359
8212;4566
5107;173
306;1988
2319;4360
2656;3841
4424;497
4871;5806
6916;4873
2782;2611
9225;8489
2791;7945
7255;9773
5871;3575
3384;4220
6722;7293
6726;571
3893;8145
9459;886
4845;6532
783;4940
5848;6268
8705;7734
377;5414
1241;2582
1253;2839
2869;1243
1145;7822
9094;6876
3245;746
