1;4000
5472;9100
4782;5016
1577;9823
7516;7098
6241;2840
9233;1356
283;9041
2686;19
2930;1695
1823;3562
8884;1476
8677;917
1637;4324
4940;8383
6832;457
6612;8448
670;3706
6437;2000
2180;6552
2854;9997
4989;7696
6116;3564
3687;5855
1904;4707
2310;5530
287;3342
7570;7997
3183;199
7473;3440
6638;9283
6758;8276
5161;8059
4168;5031
4127;8294
3003;834
2826;5586
5634;4604
5135;990
4681;2279
6954;3886
8421;4073
9603;1248
5666;7690
6160;4815
5817;6641
3372;4309
3096;3390
5219;1824
58;2912
5468;9753
4409;3427
5618;2256
4889;7587
1544;8119
6479;9160
6817;1112
2620;7424
3210;2455
2218;3872
9210;8839
2243;3604
5487;8610
2497;6820
2245;8182
7730;4198
7093;521
3718;3645
3692;7623
8106;4866
803;9322
3916;2539
8527;1467
3409;8477
3609;7535
2721;8102
8414;9094
3119;6801
8893;2151
3041;7286
5258;8435
6184;9944
5356;2876
4816;4361
4815;1191
4217;1683
9916;4340
3696;4289
8817;9855
1987;1371
4315;3562
9989;6447
6604;9057
1793;5575
7648;6441
5740;3098
9741;6287
834;5109
9552;9586
286;9524
5581;9518
3156;5625
1269;6258
7132;5248
8267;1793
307;2434
4328;7715
7521;8239
8142;5285
7272;2711
9051;3760
8523;6531
3038;9888
2813;749
7627;8768
6015;4164
7436;3885
5799;4442
8970;1983
5395;856
7963;6701
1637;3630
5094;3381
5378;7335
6193;6321
5405;3507
1226;8889
2735;721
2258;6376
783;8724
4390;1234
8325;6902
5209;456
6387;6375
7681;5225
7253;9286
8636;3691
3609;8508
9963;8762
8542;5874
2502;4121
2564;7349
3211;3337
2131;9042
4672;8912
5241;8885
2228;346
3581;4964
8129;2952
7468;2973
3964;1976
9320;2084
2323;9862
3784;647
6161;7973
7795;543
9666;7959
1824;1783
7547;2072
4368;6991
618;6228
5322;8777
4316;4376
318;1686
3357;7811
7318;4419
112;8486
8795;7298
6510;1087
7701;4608
9244;4651
3080;1331
5916;854
1650;9083
5366;2745
5000;6578
8895;4664
8110;5835
335;1351
3858;6526
2009;1855
9882;7351
490;1742
8712;5118
787;5309
9441;9375
67;8053
9375;2792
2385;8475
7072;5330
3976;7424
3975;3206
4668;2710
444;2080
4678;6410
3428;7573
7681;2459
7199;5182
373;2448
5679;6008
5993;8325
4676;4305
4242;1666
5061;7802
2887;565
3371;1979
6953;6819
4623;5057
9867;8046
3223;1320
7169;1660
1778;6557
7475;212
4335;926
7284;503
124;1338
5875;2085
6232;7579
4107;4302
2791;3824
6194;4855
2259;9931
6725;7012
5158;4977
6089;7087
8213;8842
6272;8525
7306;6360
5525;4089
6818;2520
4829;2978
9042;6527
1229;5476
2143;7142
3181;3712
2857;1660
807;3478
561;6111
9662;8685
2663;4862
9995;7018
7354;3613
4806;2604
8669;1022
9021;9111
567;641
9038;4596
1234;6669
6557;7618
6208;4157
3135;2680
9064;6718
2237;1887
1396;2535
3665;8846
9595;2540
1214;339
4566;2976
8157;1020
1909;8257
6734;6518
4322;9036
7205;712
5054;4672
9214;3652
1045;8946
3249;7633
7096;2766
2774;270
7860;7882
8251;5063
2767;1159
2740;1906
59;9848
4991;2276
68;4457
46;6426
4580;7338
9218;2787
8654;1895
1059;3032
3654;9444
2379;9739
5382;8199
3768;7468
9207;1571
7143;2189
4854;1069
3835;8469
7133;2416
467;8610
5309;2203
6467;3001
3021;6391
1406;6372
2725;1275
2607;317
3466;2142
3415;8516
8473;4790
401;7388
9530;328
3358;1590
8377;4208
5429;718
1491;6335
1951;844
3534;277
5668;2122
6447;6073
2870;1581
5745;2972
9677;8462
2905;5532
249;7933
2904;8955
8963;7920
8944;7262
6791;2874
2204;986
8019;7819
3043;9427
7225;5744
1505;6172
8005;1545
9205;5616
4324;6075
1720;2494
2546;4604
445;6063
7235;5012
5567;5514
6629;2355
7264;3434
4311;8123
542;9672
2072;4458
213;8873
5204;5867
6461;1097
5540;3574
8128;6431
9435;535
430;1340
7594;8362
6161;6577
1153;935
4578;3947
3733;3299
194;1934
2339;8615
4429;8276
921;380
6744;918
9150;1917
8239;7492
5572;222
9957;7428
8654;6646
173;129
1459;2621
9791;7266
5671;4644
2650;7154
8542;9090
8000;4448
1944;4058
5733;8935
6170;2433
1009;3061
2378;7601
3891;9036
6657;880
1280;2837
5562;7572
3006;4237
7686;6824
1292;9113
8308;8945
2954;2718
4535;2712
6699;334
6427;4317
3640;4799
5592;9106
7810;8756
6477;6979
4806;3154
7138;2480
962;2535
5703;933
2495;1931
5875;2767
3893;9843
9898;9117
7500;6664
176;3213
1734;8191
1408;3641
3653;9411
3530;7571
2695;4609
2016;4319
6325;6033
6170;2165
5072;4864
7922;4290
3955;5007
3337;2884
9657;2368
6552;4007
7993;9714
1189;9624
4161;9935
7418;7392
9085;8600
3798;3225
8755;75
1763;6450
9865;125
7241;2454
4323;1957
8205;3117
7194;1918
9239;1045
7533;5733
4121;9638
9214;6054
5334;7366
9329;7369
4984;1276
5052;4858
5078;1731
5936;9654
6394;7617
7534;4161
4201;8905
3994;7555
6016;1280
1758;3417
1255;5839
3916;8569
5158;5315
4881;4588
9685;7175
8060;1255
2214;3069
4968;4227
8826;3555
2844;7592
2706;6832
9254;5660
9789;284
6371;7334
3134;4022
4677;685
4720;6373
5699;5034
8383;2222
6022;2701
399;6515
334;2889
4892;6846
9537;5688
9667;1014
1053;5072
4331;7731
2377;5938
6654;1230
5672;1725
4992;3434
708;5969
4278;558
5838;3263
645;4532
1842;2518
4999;3492
1465;8168
9061;9709
8253;3038
8301;7811
1910;9918
4949;923
3805;7617
884;7421
5481;1238
4514;6436
5075;5717
8031;5899
1398;6317
1383;3006
3096;9661
7143;3273
790;4168
6112;1017
3386;9283
6896;1080
5841;8787
4001;8847
4608;4638
8027;3242
8679;4281
8454;5258
8720;6210
4193;2792
4118;5625
9591;1100
7952;4516
3904;6999
2844;8213
369;4114
6483;3516
6997;5923
4161;1871
4901;3124
7148;4766
1623;1946
9879;7488
6233;414
6042;1702
235;309
3465;6937
3283;3565
365;5982
5543;3204
1047;9448
9185;556
7358;306
9918;2456
3377;88
5749;4414
4691;4605
4224;8326
351;8533
1277;6186
5146;5047
4542;4492
2188;8769
1448;7552
946;7743
7784;1731
3881;2911
5520;6843
